Azimuth,Slope,Metric
175.26315789473682,56.315789473684205,5541.647353670366
175.26315789473682,60.526315789473685,5444.276961252468
175.26315789473682,64.73684210526315,5326.584756206272
175.26315789473682,68.94736842105263,5189.111260165096
175.26315789473682,73.15789473684211,5032.775496264788
175.26315789473682,77.36842105263158,4859.72163153198
175.26315789473682,81.57894736842105,4670.313630460335
175.26315789473682,85.78947368421052,4465.995725094184
175.26315789473682,90.0,4248.143431124144
184.73684210526315,10.0,5230.092219378501
184.73684210526315,14.210526315789473,5350.623453751392
184.73684210526315,18.421052631578945,5451.825322628177
184.73684210526315,22.63157894736842,5532.8587039396525
184.73684210526315,26.842105263157894,5593.635608839618
184.73684210526315,31.052631578947366,5634.299585799635
184.73684210526315,35.26315789473684,5654.924285137055
184.73684210526315,39.473684210526315,5655.949623848736
184.73684210526315,43.68421052631579,5635.790590305934
184.73684210526315,47.89473684210526,5594.447133255411
184.73684210526315,52.10526315789473,5532.131606620836
184.73684210526315,56.315789473684205,5449.1374974159535
184.73684210526315,60.526315789473685,5346.113407267907
184.73684210526315,64.73684210526315,5224.001425724767
184.73684210526315,68.94736842105263,5085.922179735068
184.73684210526315,73.15789473684211,4930.873304555383
184.73684210526315,77.36842105263158,4758.449955549135
184.73684210526315,81.57894736842105,4569.600271433642
184.73684210526315,85.78947368421052,4365.016799607514
184.73684210526315,90.0,4146.337414983548
194.21052631578948,10.0,5197.714825642926
194.21052631578948,14.210526315789473,5305.07791579585
194.21052631578948,18.421052631578945,5393.792029702343
194.21052631578948,22.63157894736842,5463.583988514117
194.21052631578948,26.842105263157894,5514.423773210209
194.21052631578948,31.052631578947366,5546.890823991132
194.21052631578948,35.26315789473684,5558.677263759831
194.21052631578948,39.473684210526315,5549.741251165778
194.21052631578948,43.68421052631579,5520.218084954513
194.21052631578948,47.89473684210526,5470.225971420902
194.21052631578948,52.10526315789473,5403.606892367525
194.21052631578948,56.315789473684205,5320.833198078044
194.21052631578948,60.526315789473685,5218.946708601134
194.21052631578948,64.73684210526315,5098.068601817946
194.21052631578948,68.94736842105263,4958.700879771415
194.21052631578948,73.15789473684211,4801.430442687624
194.21052631578948,77.36842105263158,4628.793272001385
194.21052631578948,81.57894736842105,4443.923843387363
194.21052631578948,85.78947368421052,4245.055452819651
194.21052631578948,90.0,4033.634093343218
203.68421052631578,10.0,5156.324203171829
203.68421052631578,14.210526315789473,5247.1320980872215
203.68421052631578,18.421052631578945,5320.245836736297
203.68421052631578,22.63157894736842,5376.235004016502
203.68421052631578,26.842105263157894,5414.76963471172
203.68421052631578,31.052631578947366,5433.683604660134
203.68421052631578,35.26315789473684,5433.82752811975
203.68421052631578,39.473684210526315,5417.049354391644
203.68421052631578,43.68421052631579,5384.2704503835275
203.68421052631578,47.89473684210526,5332.9613507607455
203.68421052631578,52.10526315789473,5262.051581293833
203.68421052631578,56.315789473684205,5171.901979112724
203.68421052631578,60.526315789473685,5062.9376910448955
203.68421052631578,64.73684210526315,4937.866898425843
203.68421052631578,68.94736842105263,4800.54182994015
203.68421052631578,73.15789473684211,4649.272474913128
203.68421052631578,77.36842105263158,4482.81464333868
203.68421052631578,81.57894736842105,4301.079340495956
203.68421052631578,85.78947368421052,4108.080819305881
203.68421052631578,90.0,3906.3814000532943
213.15789473684208,10.0,5106.88707972189
213.15789473684208,14.210526315789473,5178.5475106517615
213.15789473684208,18.421052631578945,5234.236634137978
213.15789473684208,22.63157894736842,5275.1452053824005
213.15789473684208,26.842105263157894,5298.371243498934
213.15789473684208,31.052631578947366,5304.848526587033
213.15789473684208,35.26315789473684,5296.072908228686
213.15789473684208,39.473684210526315,5271.132518027017
213.15789473684208,43.68421052631579,5226.946635490087
213.15789473684208,47.89473684210526,5163.836924508426
213.15789473684208,52.10526315789473,5082.4905447324245
213.15789473684208,56.315789473684205,4992.123439732361
213.15789473684208,60.526315789473685,4888.2584357583
213.15789473684208,64.73684210526315,4767.482370560576
213.15789473684208,68.94736842105263,4630.129103270476
213.15789473684208,73.15789473684211,4476.7964062107185
213.15789473684208,77.36842105263158,4314.477150171105
213.15789473684208,81.57894736842105,4141.379528354399
213.15789473684208,85.78947368421052,3958.0377117600656
213.15789473684208,90.0,3763.6280463497787
222.6315789473684,10.0,5050.455747941294
222.6315789473684,14.210526315789473,5101.182236231114
222.6315789473684,18.421052631578945,5138.687061429001
222.6315789473684,22.63157894736842,5161.816909217858
222.6315789473684,26.842105263157894,5169.660592373807
222.6315789473684,31.052631578947366,5163.362135337182
222.6315789473684,35.26315789473684,5141.761448630408
222.6315789473684,39.473684210526315,5102.109677632025
222.6315789473684,43.68421052631579,5047.680753333733
222.6315789473684,47.89473684210526,4983.915832081946
222.6315789473684,52.10526315789473,4906.324146567229
222.6315789473684,56.315789473684205,4811.355646962855
222.6315789473684,60.526315789473685,4699.525147635541
222.6315789473684,64.73684210526315,4571.795628979171
222.6315789473684,68.94736842105263,4438.783221437649
222.6315789473684,73.15789473684211,4296.992006439693
