Datetime,SOH,Cycle_Degradation,Calendar_Degradation,Cumulative_Cycle_Degradation,Cumulative_Calendar_Degradation,Cumulative_FEC,Cumulative_Calendar_Seconds,Total_Degradation,Mean_SOC_Absolute,Year,Global_Cycle_Degradation,Global_Calendar_Degradation,Global_Total_Degradation
2023-07-17 23:45:00+00:00,86.53785683347994,1.5731406545592478e-05,5.729969222950418e-05,0.03341235072428169,0.10120908094091614,864.2047135521398,111456000.0,0.13462143166520057,0.4343176384636805,4,0.03341235072428169,0.10120908094091614,13.462143166520065
2023-07-18 23:45:00+00:00,86.53051453317843,1.566459574752627e-05,5.7758407267498864e-05,0.03342801532002922,0.10126683934818365,865.0046112521397,111542400.0,0.13469485466821562,0.4290067873564203,4,0.03342801532002922,0.10126683934818365,13.469485466821567
2023-07-19 23:45:00+00:00,86.52322172230157,1.5657293571543512e-05,5.7270815197093916e-05,0.03344367261360076,0.10132411016338073,865.8029429521398,111628800.0,0.1347677827769843,0.43176393429441123,4,0.03344367261360076,0.10132411016338073,13.476778277698429
2023-07-20 23:45:00+00:00,86.51599092508535,1.5650335876778377e-05,5.665763628532453e-05,0.03345932294947754,0.10138076779966605,866.5993387521398,111715200.0,0.1348400907491465,0.42443240959204753,4,0.03345932294947754,0.10138076779966605,13.484009074914653
2023-07-21 23:45:00+00:00,86.50877920350287,1.5624354597479863e-05,5.6492861227296815e-05,0.03347494730407502,0.10143726066089336,867.3950433521399,111801600.0,0.13491220796497128,0.42168569574809617,4,0.03347494730407502,0.10143726066089336,13.491220796497132
2023-07-22 23:45:00+00:00,86.50153920696506,1.5652925101410358e-05,5.6747040276675716e-05,0.03349060022917643,0.10149400770117004,868.1920592521398,111888000.0,0.1349846079303494,0.4332630498691754,4,0.03349060022917643,0.10149400770117004,13.498460793034937
2023-07-23 23:45:00+00:00,86.49422711909611,1.5705135224585984e-05,5.7415743464966726e-05,0.033506305364401016,0.101551423444635,868.9912438521397,111974400.0,0.13505772880903888,0.43160567415122325,4,0.033506305364401016,0.101551423444635,13.50577288090389
2023-07-24 23:45:00+00:00,86.48686646118192,1.5676398071279455e-05,5.793018107053323e-05,0.03352198176247229,0.10160935362570553,869.7915903521397,112060800.0,0.13513133538818078,0.4289174255832471,4,0.03352198176247229,0.10160935362570553,13.513133538818082
2023-07-25 23:45:00+00:00,86.47944138103144,1.5719350329408762e-05,5.853145117554713e-05,0.0335377011128017,0.10166788507688107,870.5921516521397,112147200.0,0.1352055861896857,0.4270068548497477,4,0.0335377011128017,0.10166788507688107,13.520558618968565
2023-07-26 23:45:00+00:00,86.471943794548,1.5765796701154914e-05,5.921006813326644e-05,0.03355346690950286,0.10172709514501434,871.3925209521396,112233600.0,0.1352805620545201,0.42852583945563993,4,0.03355346690950286,0.10172709514501434,13.528056205452003
